MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AAVAS FINANCIERS LIMITED,      1529.65,      1534.00,      1534.00,      1485.00,      1501.15,                910759123.55,604765,N, ,27753,      2045.95,      1335.50
N,ABB INDIA LIMITED,      4773.05,      4765.00,      4797.40,      4665.00,      4710.35,                715482761.55,151382,N, ,22434,      4990.05,      2752.05
N,ABBOTT INDIA LIMITED,     25730.70,     25749.95,     25875.00,     25301.00,     25737.50,                361838278.65,14103,N, ,7016,     26381.65,     19900.00
N,ADITYA BIRLA CAPITAL LTD.,       175.10,       175.10,       176.00,       171.10,       175.10,                902876142.95,5183135,N, ,34618,       199.30,       133.05
N,A B COTSPIN INDIA LIMITED,       123.35,       125.45,       125.45,       124.95,       125.00,                  2004300.00,16000,N, ,7,       142.00,        40.00
N,ADITYA BIRLA FASHION & RT,       223.65,       223.00,       225.35,       216.50,       223.15,                884098108.50,3988759,N, ,36537,       270.50,       184.40
N,A B INFRABUILD LIMITED,        48.55,        50.90,        50.90,        50.90,        50.90,                   203600.00,4000,N, ,1,        59.85,        11.85
N,ADIT BIRL SUN LIF AMC LTD,       483.40,       480.00,       486.55,       472.00,       479.00,                 43069442.80,89849,N, ,4667,       511.95,       307.00
N,ACCELYA SOLN INDIA LTD,      1837.35,      1837.00,      1919.00,      1751.00,      1895.45,                178705361.55,95957,N, ,9416,      2005.00,      1065.10
N,ACCENT MICROCELL LIMITED,       304.70,       309.35,       328.95,       302.00,       318.25,                 83556150.00,264000,N, ,248,       364.00,       258.90
N,ACTION CONST EQUIP LTD,       901.60,       899.75,       919.00,       876.00,       904.30,                231920991.05,257581,N, ,21279,       937.00,       310.10
N,ACE INTEGRATED SOLU. LTD.,        41.15,        41.10,        41.90,        39.60,        40.05,                   589941.75,14691,N, ,184,        82.30,        30.55
N,ARCHEAN CHEMICAL IND LTD,       608.75,       609.00,       615.00,       592.95,       600.15,                165614879.60,274930,N, ,19005,       731.80,       494.15
N,ANDHRA CEMENTS LIMITED,       124.65,       123.05,       127.35,       121.85,       124.70,                  4162788.05,33409,N, ,951,       158.25,        78.15
N,ALLCARGO GATI LIMITED,       127.00,       126.95,       128.15,       123.00,       127.05,                 42382545.35,336762,N, ,5436,       177.65,        97.50
N,ARVIND AND COMPANY,        62.10,        60.60,        65.90,        60.60,        64.00,                  1522950.00,24000,N, ,8,        84.00,        53.10
N,ADANI ENERGY SOLUTION LTD,      1087.15,      1087.00,      1097.90,      1040.60,      1065.50,               1246705620.35,1168724,N, ,58373,      2799.95,       631.50
N,ADF FOODS LIMITED,       192.80,       193.80,       204.50,       187.60,       202.10,                123272132.30,621183,N, ,19393,      1183.70,       187.60
N,ADOR WELDING LTD,      1540.90,      1535.00,      1567.00,      1489.00,      1560.70,                 20926199.30,13572,N, ,3930,      1770.00,       777.00
N,ALLIED DIGITAL SERV. LTD,       183.95,       184.90,       190.70,       176.55,       188.05,                211389984.10,1136029,N, ,13016,       196.00,        71.55
N,ADVANI HOT.& RES.(I) LTD,       113.60,       113.80,       115.25,       107.80,       112.95,                 17133872.00,153182,N, ,4208,       125.45,        66.55
N,ADVANCED ENZYME TECH LTD,       364.90,       365.10,       391.95,       358.10,       378.25,                307916270.35,812477,N, ,35675,       391.95,       225.00
N,AEGIS LOGISTICS LIMITED,       370.45,       370.45,       383.70,       369.05,       376.50,                457443169.50,1214730,N, ,38516,       410.50,       280.00
N,AEROFLEX INDUSTRIES LTD,       160.95,       161.00,       163.05,       156.05,       159.35,                121697957.10,762065,N, ,17253,       196.35,       140.90
N,AETHER INDUSTRIES LIMITED,       876.40,       873.00,       880.00,       852.95,       866.70,                 50289332.60,58001,N, ,5018,      1209.00,       778.00
N,AFFLE (INDIA) LIMITED,      1285.70,      1272.90,      1292.70,      1205.05,      1255.70,                392378537.60,312568,N, ,33485,      1336.90,       866.50
N,AGARWAL INDS CORP LTD.,       988.60,      1025.00,      1079.90,       989.00,      1072.05,                303543003.25,292533,N, ,31650,      1099.00,       531.15
N,AGARWAL FLOAT GLASS I LTD,        64.00,        62.10,        64.00,        62.00,        64.00,                   936600.00,15000,N, ,5,        68.00,        30.00
N,AGI GREENPAC LIMITED,       819.60,       819.80,       825.90,       791.10,       810.30,                130939719.90,161684,N, ,13090,      1089.00,       296.00
N,AGNI GREEN POWER LTD,        37.10,        36.25,        40.80,        35.25,        40.80,                 10565000.00,270000,N, ,52,        44.80,        17.90
N,AGRI-TECH (INDIA) LIMITED,       228.55,       234.60,       239.95,       221.45,       223.40,                 15435852.55,67098,N, ,3013,       261.50,       168.05
N,AGRO PHOS INDIA LIMITED,        44.10,        43.40,        44.65,        42.25,        44.05,                  3287214.40,75099,N, ,658,        52.50,        29.90
N,AGS TRANSACT TECH LTD,       109.30,       110.35,       113.50,       105.00,       112.10,                 66988837.05,608278,N, ,5063,       124.50,        44.45
N,ABANS HOLDINGS LIMITED,       331.90,       331.80,       335.15,       321.00,       328.70,                 18198153.00,55332,N, ,2064,       355.50,       201.95
N,AHLADA ENGINEERS LIMITED,       139.65,       141.05,       144.80,       137.00,       144.10,                  5740601.70,40501,N, ,930,       164.15,        80.25
N,ASIAN HOTELS (EAST) LTD,       154.75,       155.00,       173.45,       148.55,       169.85,                 28960424.40,176245,N, ,2573,       173.45,        83.35
N,AHLUWALIA CONT IND LTD,       812.10,       815.00,       838.80,       787.00,       834.75,                 38770645.05,47367,N, ,6843,       872.55,       447.65
N,AIA ENGINEERING LIMITED,      3717.75,      3718.00,      3815.45,      3601.00,      3648.15,                341616772.70,93161,N, ,19240,      3847.20,      2383.50
N,AIRO LAM LIMITED,       138.05,       138.00,       142.20,       136.60,       138.55,                  1687050.70,12232,N, ,320,       156.00,       100.55
N,AIRTEL RS. 1.25 PPD UP,       687.45,       680.00,       702.00,       675.05,       690.75,                147690446.05,213142,N, ,3682,       721.55,       353.00
N,ANI INTEGRATED SERV LTD.,        81.75,        77.70,        79.90,        77.70,        79.90,                   189120.00,2400,N, ,2,        89.30,        39.75
N,AJANTA PHARMA LIMITED,      2252.85,      2250.00,      2275.15,      2194.00,      2214.10,                 98658383.15,44502,N, ,10955,      2353.95,      1131.70
N,AJMERA REALTY & INF I LTD,       505.15,       501.00,       594.00,       487.15,       573.90,                874141071.50,1567754,N, ,64755,       594.00,       245.00
N,AKANKSHA POWER N INFRA L,       110.90,       114.95,       121.95,       104.00,       121.95,                125505100.00,1088000,N, ,472,       121.95,        62.00
N,AKG EXIM LIMITED,        23.65,        23.85,        24.20,        23.45,        23.65,                  4242119.80,179092,N, ,632,        37.00,        22.40
N,AKSHARCHEM INDIA LIMITED,       282.25,       280.00,       285.95,       268.65,       272.45,                 12588886.70,46107,N, ,2056,       321.95,       201.05
N,AKZO NOBEL INDIA LIMITED,      2714.10,      2690.00,      2727.00,      2636.55,      2702.85,                 35261280.10,13073,N, ,2478,      2965.20,      2123.20
N,ALBERT DAVID LIMITED,      1058.60,      1053.95,      1090.00,      1000.60,      1080.65,                 14249617.85,13548,N, ,2677,      1130.00,       505.95
N,ALEMBIC LIMITED,        94.05,        94.60,        95.45,        91.00,        93.45,                113523175.65,1218461,N, ,7226,       101.25,        55.20
N,ALICON CASTALLOY LIMITED,       962.30,       961.00,       999.00,       955.50,       988.65,                 80891392.80,82231,N, ,9288,      1023.05,       647.05
N,ALKALI METALS LTD,       136.90,       135.30,       138.80,       134.35,       137.50,                  1182179.70,8653,N, ,306,       162.90,        85.30
N,ALKEM LABORATORIES LTD.,      5056.15,      5056.15,      5072.60,      4908.35,      4933.85,                760594133.80,153745,N, ,29300,      5315.50,      2980.00
N,ALKYL AMINES CHEM. LTD,      2405.05,      2400.00,      2429.90,      2330.00,      2360.25,                125379310.50,52964,N, ,11048,      2797.70,      2120.00
N,ALLCARGO LOGISTICS LTD,        80.35,        80.15,        80.85,        77.50,        80.00,                120975923.05,1517599,N, ,15143,       441.20,        77.50
N,ALL E TECHNOLOGIES LTD,       277.20,       280.00,       281.85,       270.00,       275.10,                 14497240.00,52800,N, ,64,       307.00,        83.05
N,ALLSEC TECHNOLOGIES LTD,       655.20,       648.65,       670.40,       644.85,       657.05,                 24976968.00,37941,N, ,2364,       700.95,       429.85
N,ALOK INDUSTRIES LIMITED,        33.10,        31.00,        31.45,        29.80,        31.05,               1387618254.85,45270398,N, ,101603,        39.05,        11.70
N,ALPA LABORATORIES LTD,       101.80,       102.40,       102.95,        95.50,       102.40,                  9609171.65,96090,N, ,1257,       114.80,        50.30
N,ALPHAGEO (INDIA) LIMITED,       286.40,       288.85,       291.00,       284.00,       288.60,                  6291078.45,21947,N, ,579,       324.40,       198.25
G,ALPS INDUSTRIES LTD,         2.20,         2.10,         2.30,         2.10,         2.30,                   239286.65,107457,N, ,90,         2.85,         1.65
N,AMBER ENTERPRISES (I) LTD,      3717.00,      3714.85,      3969.00,      3600.00,      3825.30,               1409090533.05,368451,N, ,45677,      3969.00,      1762.50
N,AMBICA AGAR & AROMAINDLTD,        31.20,        31.80,        32.65,        30.35,        30.75,                  1526085.55,48785,N, ,700,        33.70,        27.80
N,AMBIKA COTTON MILL LTD.,      1736.30,      1726.60,      1752.50,      1700.00,      1740.95,                 16386553.45,9483,N, ,2438,      1885.00,      1314.20
N,AMEYA PRECISION ENG LTD,        52.30,        53.50,        57.40,        53.45,        57.30,                  1789800.00,32000,N, ,15,        69.60,        33.00
N,AMIABLE LOGISTICS (I) LTD,        84.90,        85.00,        85.00,        82.85,        82.85,                   268560.00,3200,N, ,2,       103.00,        66.00
N,AMI ORGANICS LIMITED,      1131.20,      1131.90,      1134.60,      1095.00,      1131.05,                108857627.25,97455,N, ,12027,      1388.95,       847.35
N,AMJ LAND HOLDINGS LIMITED,        39.45,        39.45,        41.00,        39.10,        40.50,                  4371275.90,108836,N, ,639,        43.95,        18.75
N,AMINES & PLASTICIZERS LTD,       195.55,       199.55,       215.00,       191.00,       210.95,                  8822053.75,42683,N, ,3396,       235.35,       149.00
N,AMRUTAJAN HEALTH LTD,       599.10,       599.10,       599.50,       592.00,       596.40,                 13662216.55,22943,N, ,1652,       775.45,       554.05
N,ANAND RATHI WEALTH LTD,      2704.75,      2704.75,      2748.70,      2639.25,      2716.90,                117402049.60,43267,N, ,9801,      2847.05,       735.55
N,ANANT RAJ LIMITED,       316.25,       316.25,       320.95,       307.80,       318.70,                417158307.45,1315835,N, ,17905,       332.05,        90.60
N,ANDHRA PAPER LIMITED,       620.05,       619.55,       635.00,       598.00,       625.20,                113824715.70,182774,N, ,12122,       674.90,       391.30
N,ANDHRA SUGARS LTD,       109.95,       109.95,       110.75,       107.60,       109.65,                 22378505.60,204363,N, ,3831,       138.65,       100.50
N,ANGEL ONE LIMITED,      3333.35,      3371.00,      3388.00,      3270.00,      3294.60,               1537375516.70,462958,N, ,51853,      3896.00,       999.00
N,ANLON TECHNOLOGY SOL LTD,       264.00,       256.50,       264.00,       256.00,       263.95,                   621220.00,2400,N, ,6,       341.90,       131.05
N,ANMOL INDIA LIMITED,        60.60,        61.00,        61.00,        58.00,        59.35,                 30004438.80,505954,N, ,3413,        68.00,        38.80
N,ANNAPURNA SWADISHT LTD,       330.55,       333.00,       336.00,       321.55,       328.80,                 18024325.00,55000,N, ,71,       381.00,       128.95
N,THE ANUP ENGINEERING LTD,      2826.00,      2830.00,      2885.10,      2700.10,      2860.40,                 47526509.75,17031,N, ,3707,      3060.00,       950.05
N,ANUPAM RASAYAN INDIA LTD,       941.15,       941.15,       945.40,       913.05,       940.75,                 52440916.05,56131,N, ,7934,      1234.00,       570.00
N,APAR INDUSTRIES LTD.,      5473.95,      5490.00,      5599.75,      5331.70,      5358.05,                555434254.85,101829,N, ,22667,      6133.00,      1358.55
N,ANJANI PORTLAND CEM LTD,       213.05,       211.00,       215.95,       205.10,       210.85,                  4475001.70,21175,N, ,2071,       231.95,       140.65
N,APCOTEX INDUSTRIES LIMITE,       498.35,       499.95,       515.00,       492.25,       513.80,                 26156508.25,51684,N, ,4109,       588.00,       398.00
N,APEX FROZEN FOODS LIMITED,       264.00,       265.50,       274.00,       256.40,       266.00,                133247106.70,501502,N, ,20878,       285.80,       184.00
N,APL APOLLO TUBES LTD,      1510.40,      1510.70,      1520.50,      1477.25,      1506.35,                970252355.70,647115,N, ,35185,      1800.00,      1047.00
N,ALEMBIC PHARMA LTD,       931.40,       921.00,       943.95,       893.00,       940.40,                271229606.65,292730,N, ,18395,       965.00,       462.30
N,APOLLO PIPES LIMITED,       679.75,       683.85,       683.85,       673.20,       679.95,                 41056139.95,60486,N, ,6061,       790.00,       480.60
N,APOLLO TYRES LTD,       471.75,       473.20,       506.30,       468.30,       500.05,               4383219138.30,8869857,N, ,123048,       506.30,       303.35
N,APOLLO SINDOORI HOTEL LTD,      2307.45,      2318.95,      2387.00,      2202.65,      2312.45,                 51866471.30,22455,N, ,2978,      2652.00,      1486.00
N,APTECH LIMITED,       279.75,       282.00,       282.40,       269.05,       276.55,                118422207.30,429191,N, ,16586,       591.95,       243.90
N,APTUS VALUE HSG FIN I LTD,       341.80,       349.95,       365.00,       345.55,       363.00,               1188071653.70,3306391,N, ,74166,       365.00,       234.05
N,ARABIAN PETROLEUM LIMITED,        95.30,        95.30,        96.00,        93.05,        95.95,                  2088700.00,22000,N, ,11,       124.65,        70.15
N,ARCHIES LTD,        32.40,        32.30,        33.30,        31.20,        32.45,                  8489907.80,262392,N, ,1334,        34.65,        16.05
N,AMARA RAJA ENERGY MOB LTD,       796.95,       796.95,       818.10,       771.65,       811.30,                578476484.70,727521,N, ,37553,       843.00,       546.00
N,RAJDARSHAN INDUSTRIES LTD,        42.50,        42.50,        43.40,        41.50,        42.60,                   164336.85,3849,N, ,71,        48.00,        33.55
N,ARHAM TECHNOLOGIES LTD,       229.00,       227.15,       230.70,       219.00,       230.70,                  2461250.00,11000,N, ,11,       247.00,        43.75
N,ARIES AGRO LTD.,       206.95,       205.05,       216.40,       203.30,       208.65,                 13120236.80,63147,N, ,1364,       223.50,       143.50
N,ARIHANT ACADEMY LIMITED,       168.00,       173.00,       176.05,       170.00,       175.00,                 39137960.00,224000,N, ,234,       193.00,        91.25
N,ARIHANT CAPITAL MKTS LTD,        69.75,        70.20,        73.30,        68.50,        71.10,                 28208559.25,398000,N, ,2809,        81.00,        33.25
N,ARIHANT SUPERSTRUCT LTD,       318.30,       315.00,       338.00,       313.10,       330.85,                 43941219.70,133822,N, ,11882,       354.00,       158.55
N,ARISTO BIO T AND LIFESC L,        70.30,        70.30,        72.40,        69.90,        71.70,                  1804480.00,25600,N, ,14,       101.90,        48.25
